objectid,trail_name,county,region,is_motorized,segment_length_miles
51611,Burnt Bridge Creek Greenway,Clark,Western WA,Non-Motorized,0.496399259654617
51612,County Trail,Clark,Western WA,Non-Motorized,0.0852735844455215
51613,County Trail,Clark,Western WA,Non-Motorized,0.0289363049497253
51614,Unknown Trails,Clark,Western WA,Non-Motorized,0.0660660770583231
51615,Hockinson Park,Clark,Western WA,Non-Motorized,0.0352631649246649
51616,County Trail,Clark,Western WA,Non-Motorized,0.168819235946278
51617,Bosco Farm Park,Clark,Western WA,Non-Motorized,0.0121171883959493
51618,Tiger Tree Park,Clark,Western WA,Non-Motorized,0.0130617082682109
51619,Oak Park,Clark,Western WA,Non-Motorized,0.0172461350133887
51620,Ellen Davis,Clark,Western WA,Non-Motorized,0.577844296454469
51621,Unknown Trails,Clark,Western WA,Non-Motorized,0.0601295090767248
51622,County Trail,Clark,Western WA,Non-Motorized,0.22671392006155
51623,County Trail,Clark,Western WA,Non-Motorized,0.0880121977684653
51624,Padden Parkway,Clark,Western WA,Non-Motorized,2.34620239940064
51625,John And Margrette Coop Park,Clark,Western WA,Non-Motorized,0.074152121895354
51626,Lacamas,Clark,Western WA,Non-Motorized,0.146277351208066
51627,Fairgrounds Park,Clark,Western WA,Non-Motorized,0.115649154395893
51628,Hamllik,Clark,Western WA,Non-Motorized,0.0485664571219535
51629,County Trail,Clark,Western WA,Non-Motorized,0.0789935226895339
51630,Discovery Historic Loop,Clark,Western WA,Non-Motorized,0.370912144321393
51631,North-South Connector,Clark,Western WA,Non-Motorized,0.0136408164522361
51632,Frenchmans Bar,Clark,Western WA,Non-Motorized,0.0292512956947335
51633,Fruit Valley,Clark,Western WA,Non-Motorized,0.0202304320342695
51634,Chinook Park,Clark,Western WA,Non-Motorized,0.0307251507032771
51635,Biddlewood,Clark,Western WA,Non-Motorized,0.151249342872136
51636,Lacamas,Clark,Western WA,Non-Motorized,0.0325751113144185
51637,Salmon Creek Park,Clark,Western WA,Non-Motorized,0.0352818188425629
51638,Salmon Creek,Clark,Western WA,Non-Motorized,0.0655108591713482
51639,Jason Lee Middle School Park,Clark,Western WA,Non-Motorized,0.272135176871509
51640,Elizabeth Park,Clark,Western WA,Non-Motorized,0.0666992516921708
51641,Bosco Farm Park,Clark,Western WA,Non-Motorized,0.0458014279074982
51642,Lacamas,Clark,Western WA,Non-Motorized,0.0332206759119119
51643,Discovery Historic Loop,Clark,Western WA,Non-Motorized,0.035031618279737
51644,Bosco Farm Park,Clark,Western WA,Non-Motorized,0.0290388940711952
51645,Marina Park,Clark,Western WA,Non-Motorized,0.035719143541363
51646,County Trail,Clark,Western WA,Non-Motorized,0.654432461736019
51647,County Trail,Clark,Western WA,Non-Motorized,0.0523023045689479
51648,County Trail,Clark,Western WA,Non-Motorized,0.0885936176583373
51649,Lacamas,Clark,Western WA,Non-Motorized,0.0135359736456966
51650,County Trail,Clark,Western WA,Non-Motorized,0.0398726517258512
51651,Lacamas,Clark,Western WA,Non-Motorized,0.0881411015944455
51652,Liberty,Clark,Western WA,Non-Motorized,0.074230476813301
51653,Kiwanis,Clark,Western WA,Non-Motorized,0.0404314560843264
51654,Vandervort Park,Clark,Western WA,Non-Motorized,0.0228513729406579
51655,Spruce Mill,Clark,Western WA,Non-Motorized,0.0980619406232544
51656,Village Woods,Clark,Western WA,Non-Motorized,0.0802256749645476
51657,Covington Park,Clark,Western WA,Non-Motorized,0.0126525076765419
51658,Greyhawk Park,Clark,Western WA,Non-Motorized,0.045935672483363
51659,Bosco Farm Park,Clark,Western WA,Non-Motorized,0.00918222797198555
51660,Unknown Trails,Clark,Western WA,Non-Motorized,0.110435734294953
51661,Sorenson Park,Clark,Western WA,Non-Motorized,0.0118206542391785
51662,County Trail,Clark,Western WA,Non-Motorized,0.0609945534645761
51663,County Trail,Clark,Western WA,Non-Motorized,0.0294190334818108
51664,Discovery Historic Loop,Clark,Western WA,Non-Motorized,0.0934603557158607
51665,Salmon Creek,Clark,Western WA,Non-Motorized,0.188795434416728
51666,Lakeshore Park,Clark,Western WA,Non-Motorized,0.0193787427825581
51667,Fruit Valley,Clark,Western WA,Non-Motorized,0.0123948789810677
51668,County Trail,Clark,Western WA,Non-Motorized,0.295976607775718
51669,Lalonde Creek Park,Clark,Western WA,Non-Motorized,0.0172129373564447
51670,County Trail,Clark,Western WA,Non-Motorized,0.0400998199902761
51671,Marine Park,Clark,Western WA,Non-Motorized,0.0625199640363097
51672,County Trail,Clark,Western WA,Non-Motorized,0.0937966645948426
51673,Pacific Park,Clark,Western WA,Non-Motorized,0.0476919691977556
51674,Lewisville,Clark,Western WA,Non-Motorized,0.0453488372616934
51675,Salmon Creek,Clark,Western WA,Non-Motorized,0.0566586604815078
51676,Bagley,Clark,Western WA,Non-Motorized,0.30342373696574
51677,South Ridge Loop,Clark,Western WA,Non-Motorized,0.121358554530398
51678,Leverich,Clark,Western WA,Non-Motorized,0.236243832156553
51679,Gee Creek,Clark,Western WA,Non-Motorized,1.11657655636232
51680,County Trail,Clark,Western WA,Non-Motorized,0.0147807993662025
51681,Roads End Park,Clark,Western WA,Non-Motorized,0.0137766147053069
51682,Little Prairie Park,Clark,Western WA,Non-Motorized,0.0865229157682914
51683,Oak Park,Clark,Western WA,Non-Motorized,0.0168821485531186
51684,Padden Parkway,Clark,Western WA,Non-Motorized,1.79672444323454
51685,Leroy Hagen Park,Clark,Western WA,Non-Motorized,0.0919380030457537
51686,County Trail,Clark,Western WA,Non-Motorized,0.0332787712375795
51687,Columbia Renaissance,Clark,Western WA,Non-Motorized,0.965195853275043
51688,County Trail,Clark,Western WA,Non-Motorized,0.0647214272470052
51689,County Trail,Clark,Western WA,Non-Motorized,0.340382434146427
51690,Frenchmans Bar,Clark,Western WA,Non-Motorized,0.0198082320517169
51691,Rabbit Hole Too,Clark,Western WA,Non-Motorized,0.070798254435363
51692,County Trail,Clark,Western WA,Non-Motorized,0.0174383519367193
51693,Burnt Bridge Creek Greenway,Clark,Western WA,Non-Motorized,0.196232453009199
51694,Bagley,Clark,Western WA,Non-Motorized,0.0176090091704671
51695,Paradise Park System,Clark,Western WA,Non-Motorized,0.0579859873217944
51696,Frenchmans Bar,Clark,Western WA,Non-Motorized,0.0806474373474558
51697,County Trail,Clark,Western WA,Non-Motorized,0.356271293988298
51698,Vancouver Lake,Clark,Western WA,Non-Motorized,0.021104012873116
51699,Tower Crest Park,Clark,Western WA,Non-Motorized,0.15053587362162
51700,Custards Chimney Loop,Clark,Western WA,Non-Motorized,0.187131566008729
51701,Nikkei Park,Clark,Western WA,Non-Motorized,0.00807901835491095
51702,County Trail,Clark,Western WA,Non-Motorized,0.0281569043515954
51703,Lacamas Heritage,Clark,Western WA,Non-Motorized,0.922290833240698
51704,Vista Meadows Park,Clark,Western WA,Non-Motorized,0.0297924947132467
51705,County Trail,Clark,Western WA,Non-Motorized,0.109058497636371
51706,County Trail,Clark,Western WA,Non-Motorized,0.54331391444519
51707,County Trail,Clark,Western WA,Non-Motorized,0.0583972462200282
51708,Summers Walk,Clark,Western WA,Non-Motorized,0.052537762052864
51709,County Trail,Clark,Western WA,Non-Motorized,0.0563679673012835
51710,Moulton Falls,Clark,Western WA,Non-Motorized,0.0258921009669279
51711,Lacamas,Clark,Western WA,Non-Motorized,0.107360040646773
51712,Hamllik,Clark,Western WA,Non-Motorized,0.071479705557306
51713,Lacamas,Clark,Western WA,Non-Motorized,0.0293487827364226
51714,County Trail,Clark,Western WA,Non-Motorized,0.129295442851937
51715,County Trail,Clark,Western WA,Non-Motorized,0.0403441931197273
51716,Hamllik,Clark,Western WA,Non-Motorized,0.0956991040478275
51717,Lieser School,Clark,Western WA,Non-Motorized,0.0689507464373563
51718,Wyeast,Clark,Western WA,Non-Motorized,0.271341239133467
51719,County Trail,Clark,Western WA,Non-Motorized,0.0941703811916732
51720,Moulton Falls,Clark,Western WA,Non-Motorized,0.0161102547613598
51721,David Douglas Park,Clark,Western WA,Non-Motorized,0.319564421861434
51722,Captain William Clark Park at Cottonwood Beach,Clark,Western WA,Non-Motorized,0.0723302700267861
51723,Lucia Falls,Clark,Western WA,Non-Motorized,0.087931130448899
51724,La Center Community,Clark,Western WA,Non-Motorized,0.0289244800672612
51725,Marshall Park,Clark,Western WA,Non-Motorized,0.0338840814221241
51726,County Trail,Clark,Western WA,Non-Motorized,0.00694656934525831
51727,Moulton Falls,Clark,Western WA,Non-Motorized,0.0551251820556926
51728,Homestead,Clark,Western WA,Non-Motorized,0.0269000329949666
51729,Sifton Park,Clark,Western WA,Non-Motorized,0.0998019184269035
51730,John And Margrette Coop Park,Clark,Western WA,Non-Motorized,0.0456242261344936
51731,County Trail,Clark,Western WA,Non-Motorized,0.0413040791211228
51732,Sifton Park,Clark,Western WA,Non-Motorized,0.0325694518292267
51733,County Trail,Clark,Western WA,Non-Motorized,0.0116975809878729
51734,County Trail,Clark,Western WA,Non-Motorized,0.829234310012208
51735,Lacamas,Clark,Western WA,Non-Motorized,0.118258578250769
51736,Homestead,Clark,Western WA,Non-Motorized,0.0127116348437004
51737,Lieser Crest,Clark,Western WA,Non-Motorized,0.0379092531787321
51738,County Trail,Clark,Western WA,Non-Motorized,0.125959941387475
51739,Sergeant Brad Crawford Park,Clark,Western WA,Non-Motorized,0.0103776706395028
51740,Quarnberg,Clark,Western WA,Non-Motorized,0.0117471447365605
51741,County Trail,Clark,Western WA,Non-Motorized,0.0750099592208874
51742,County Trail,Clark,Western WA,Non-Motorized,0.13312329650948
51743,Fruit Valley,Clark,Western WA,Non-Motorized,0.00896529565154635
51744,County Trail,Clark,Western WA,Non-Motorized,0.0733901833264157
51745,County Trail,Clark,Western WA,Non-Motorized,0.0336100238550699
51746,Tiger Tree Park,Clark,Western WA,Non-Motorized,0.0097949213660449
51747,County Trail,Clark,Western WA,Non-Motorized,0.0867043294627264
51748,County Trail,Clark,Western WA,Non-Motorized,0.037043514566763
51749,County Trail,Clark,Western WA,Non-Motorized,0.264435509552863
51750,Chinook Park,Clark,Western WA,Non-Motorized,0.0165605317473057
51751,Van Fleet,Clark,Western WA,Non-Motorized,0.152248576419465
51752,Wyeast,Clark,Western WA,Non-Motorized,0.16847120912571
51753,Burnt Bridge Creek Greenway,Clark,Western WA,Non-Motorized,0.287349863886135
51754,Chinook Park,Clark,Western WA,Non-Motorized,0.234217296179383
51755,Covington Park,Clark,Western WA,Non-Motorized,0.0118427763851068
51756,Sorenson Park,Clark,Western WA,Non-Motorized,0.0638689651908067
51757,Burnt Bridge Creek School Park,Clark,Western WA,Non-Motorized,0.0576988106937004
51758,County Trail,Clark,Western WA,Non-Motorized,0.369002463696444
51759,Cottonwood Beach,Clark,Western WA,Non-Motorized,0.407121734969615
51760,County Trail,Clark,Western WA,Non-Motorized,0.0478689700861099
51761,Stockford Village Park,Clark,Western WA,Non-Motorized,0.169758688709873
51762,Kiwanis,Clark,Western WA,Non-Motorized,0.0033136236801501
51763,Vandervort Park,Clark,Western WA,Non-Motorized,0.214928293961006
51764,County Trail,Clark,Western WA,Non-Motorized,0.0436770289519898
51765,County Trail,Clark,Western WA,Non-Motorized,0.245434552861486
51766,County Trail,Clark,Western WA,Non-Motorized,0.0956789042491554
51767,The Downs,Clark,Western WA,Non-Motorized,0.0171318012488459
51768,Cresap,Clark,Western WA,Non-Motorized,0.0641658873158583
51769,Fir Loop,Clark,Western WA,Non-Motorized,0.495091764070827
51770,Leroy Hagen Park,Clark,Western WA,Non-Motorized,0.114133014265386
51771,Discovery Historic Loop,Clark,Western WA,Non-Motorized,0.773688050423074
51772,West Minnehaha,Clark,Western WA,Non-Motorized,0.103550599353031
51773,Sifton Park,Clark,Western WA,Non-Motorized,0.0991279350203603
51774,County Trail,Clark,Western WA,Non-Motorized,0.242247090235887
51775,County Trail,Clark,Western WA,Non-Motorized,0.0541740161230649
51776,County Trail,Clark,Western WA,Non-Motorized,0.0623313511101199
51777,County Trail,Clark,Western WA,Non-Motorized,0.0930289111916532
51778,Bagley,Clark,Western WA,Non-Motorized,0.236218789639815
51779,County Trail,Clark,Western WA,Non-Motorized,0.168441130082288
51780,Burnt Bridge Creek Greenway,Clark,Western WA,Non-Motorized,0.198823550431301
51781,Carty Lake,Clark,Western WA,Non-Motorized,0.247392502988412
51782,County Trail,Clark,Western WA,Non-Motorized,0.174514832863413
51783,County Trail,Clark,Western WA,Non-Motorized,0.329753162119422
51784,Unknown Trails,Clark,Western WA,Non-Motorized,0.0355376222351999
51785,Frenchmans Bar,Clark,Western WA,Non-Motorized,0.0585170552139145
51786,Endeavour School Park,Clark,Western WA,Non-Motorized,0.0358127895995873
51787,County Trail,Clark,Western WA,Non-Motorized,0.0994320050744136
51788,County Trail,Clark,Western WA,Non-Motorized,0.096568816163324
51789,Evergreen School Park,Clark,Western WA,Non-Motorized,0.0528007570296602
51790,County Trail,Clark,Western WA,Non-Motorized,0.0647907697232083
51791,Lacamas,Clark,Western WA,Non-Motorized,0.04251786157752
51792,Raspberry Fields Park,Clark,Western WA,Non-Motorized,0.0207102296956451
51793,Hockinson Park,Clark,Western WA,Non-Motorized,0.0342904642115498
51794,Lacamas,Clark,Western WA,Non-Motorized,0.0467560808456933
51795,County Trail,Clark,Western WA,Non-Motorized,0.251266053394141
51796,County Trail,Clark,Western WA,Non-Motorized,0.0364461188731991
51797,County Trail,Clark,Western WA,Non-Motorized,0.0132416499188935
51798,County Trail,Clark,Western WA,Non-Motorized,0.0822834996048779
51799,Pacific Park,Clark,Western WA,Non-Motorized,0.046847846128142
51800,County Trail,Clark,Western WA,Non-Motorized,0.112918186220203
51801,County Trail,Clark,Western WA,Non-Motorized,0.353515268022991
51802,County Trail,Clark,Western WA,Non-Motorized,0.0878837103627967
51803,Oak Grove Park,Clark,Western WA,Non-Motorized,0.108941785844542
51804,County Trail,Clark,Western WA,Non-Motorized,0.260935037330561
51805,Moulton Falls,Clark,Western WA,Non-Motorized,0.0443600454181761
51806,Marine Park,Clark,Western WA,Non-Motorized,0.0272671347261267
51807,45th Parallel,Clark,Western WA,Non-Motorized,0.174275537476666
51808,Pacific Park,Clark,Western WA,Non-Motorized,0.0406499332521243
51809,Dogwood Park,Clark,Western WA,Non-Motorized,0.0203386342588035
51810,Marina Park,Clark,Western WA,Non-Motorized,0.00269723482792625
51811,Frenchmans Bar,Clark,Western WA,Non-Motorized,0.089087125767944
51812,Discovery Historic Loop,Clark,Western WA,Non-Motorized,0.103022896832909
51813,Diamond,Clark,Western WA,Non-Motorized,0.027886683349455
51814,Lacamas,Clark,Western WA,Non-Motorized,0.144335809803951
51815,County Trail,Clark,Western WA,Non-Motorized,0.0287579315249769
51816,Raspberry Fields Park,Clark,Western WA,Non-Motorized,0.040442557441277
51817,County Trail,Clark,Western WA,Non-Motorized,0.0458302581040695
51818,Lieser School,Clark,Western WA,Non-Motorized,0.00986366151339816
51819,Florence Robison Park,Clark,Western WA,Non-Motorized,0.0640326105222895
51820,County Trail,Clark,Western WA,Non-Motorized,0.0316286479610952
51821,Campen Creek,Clark,Western WA,Non-Motorized,0.247987171634262
51822,Covington Park,Clark,Western WA,Non-Motorized,0.0905448699779772
51823,Florence Robison Park,Clark,Western WA,Non-Motorized,0.130717846511728
51824,County Trail,Clark,Western WA,Non-Motorized,0.0144651109035954
51825,Lacamas,Clark,Western WA,Non-Motorized,0.276867346149994
51826,Lacamas,Clark,Western WA,Non-Motorized,0.517407781857
51827,County Trail,Clark,Western WA,Non-Motorized,0.0544412900468959
51828,Covington Park,Clark,Western WA,Non-Motorized,0.0150182006027366
51829,County Trail,Clark,Western WA,Non-Motorized,0.176368006479935
51830,Lacamas,Clark,Western WA,Non-Motorized,0.083291278417166
51831,Hamllik,Clark,Western WA,Non-Motorized,0.112842902632636
51832,County Trail,Clark,Western WA,Non-Motorized,0.107170944037519
51833,Summers Walk,Clark,Western WA,Non-Motorized,0.0771980060931873
51834,County Trail,Clark,Western WA,Non-Motorized,0.107284557039887
51835,County Trail,Clark,Western WA,Non-Motorized,0.0681021881809035
51836,County Trail,Clark,Western WA,Non-Motorized,0.49363967966964
51837,Whipple Creek Regional,Clark,Western WA,Non-Motorized,0.0972008875829081
51838,Salmon Creek Park,Clark,Western WA,Non-Motorized,0.0827875937944062
51839,South Ridge Loop,Clark,Western WA,Non-Motorized,0.188678793280544
51840,Ellsworth School,Clark,Western WA,Non-Motorized,0.0233215654335863
51841,County Trail,Clark,Western WA,Non-Motorized,0.0631338838637557
51842,County Trail,Clark,Western WA,Non-Motorized,0.0498201387804383
51843,Dynees,Clark,Western WA,Non-Motorized,0.340770349427189
51844,Lacamas,Clark,Western WA,Non-Motorized,0.0429845045973992
51845,County Trail,Clark,Western WA,Non-Motorized,0.0877426919695883
51846,County Trail,Clark,Western WA,Non-Motorized,0.171919521917733
51847,Captain William Clark Park at Cottonwood Beach,Clark,Western WA,Non-Motorized,0.0669977881566844
51848,Lacamas,Clark,Western WA,Non-Motorized,0.0640304629515531
51849,Marine Park,Clark,Western WA,Non-Motorized,0.0247441161040368
51850,County Trail,Clark,Western WA,Non-Motorized,0.10202070491975
51851,Salmon Creek,Clark,Western WA,Non-Motorized,0.0785268508712187
51852,County Trail,Clark,Western WA,Non-Motorized,0.176686354910465
51853,Clearmeadows,Clark,Western WA,Non-Motorized,0.0120686915519992
51854,County Trail,Clark,Western WA,Non-Motorized,0.0749816026146939
51855,County Trail,Clark,Western WA,Non-Motorized,0.0915003228415773
51856,County Trail,Clark,Western WA,Non-Motorized,0.397269392771168
51857,Salmon Creek Sports Complex,Clark,Western WA,Non-Motorized,0.171405581471479
51858,Leroy Hagen Park,Clark,Western WA,Non-Motorized,0.15287219901074
51859,Marina Park,Clark,Western WA,Non-Motorized,0.00270528182389779
51860,County Trail,Clark,Western WA,Non-Motorized,0.187392226902962
51861,County Trail,Clark,Western WA,Non-Motorized,0.031714123638693
